mot;occurrence;frequence
lit;32;0.0004
présenter;8;0.0001
général;7;0.0001
accidents;11;0.0001
frappa;12;0.0001
beaux;10;0.0001
effet;84;0.0009
mesures;16;0.0002
changée;7;0.0001
expliquer;10;0.0001
répondait;8;0.0001
commencé;7;0.0001
envoyait;6;0.0001
revint;20;0.0002
caresses;24;0.0003
bienfaits;10;0.0001
seule;51;0.0006
dernière;22;0.0002
fils;239;0.0027
veille;24;0.0003
mis;45;0.0005
alors;191;0.0021
abondance;9;0.0001
continuai;6;0.0001
voudrait;11;0.0001
avis;44;0.0005
appelle;28;0.0003
muette;9;0.0001
leçons;6;0.0001
méritez;8;0.0001
appelée;10;0.0001
sixième;6;0.0001
soir;38;0.0004
=;28;0.0003
contente;34;0.0004
ferais;10;0.0001
aurais;137;0.0015
nôtre;14;0.0002
force;56;0.0006
raisons;25;0.0003
lendemain;59;0.0007
mener;26;0.0003
puisqu’;27;0.0003
an;7;0.0001
sainte-hermières;35;0.0004
rencontre;8;0.0001
efforts;8;0.0001
cœur;316;0.0036
doux;31;0.0003
retenu;9;0.0001
fallu;14;0.0002
auprès;43;0.0005
partîmes;9;0.0001
dessein;49;0.0006
étais;314;0.0035
compte;46;0.0005
singulier;7;0.0001
éloigner;7;0.0001
trouvais;27;0.0003
auparavant;17;0.0002
échapper;8;0.0001
surtout;34;0.0004
politesse;19;0.0002
cas;54;0.0006
touchée;17;0.0002
voudra;15;0.0002
liberté;16;0.0002
élevée;14;0.0002
agissait;11;0.0001
rendra;6;0.0001
vous;86;0.001
ignore;13;0.0001
dispenser;16;0.0002
trouva;21;0.0002
médecin;7;0.0001
train;6;0.0001
petites;37;0.0004
pourtant;113;0.0013
révérences;6;0.0001
aie;30;0.0003
ménage;6;0.0001
nécessaire;34;0.0004
laisse;46;0.0005
passion;22;0.0002
devint;15;0.0002
affliger;7;0.0001
joignit;6;0.0001
…;39;0.0004
chargé;15;0.0002
impatience;8;0.0001
étourdie;11;0.0001
mourant;15;0.0002
linge;44;0.0005
simplement;10;0.0001
ressource;19;0.0002
eussiez;6;0.0001
veut;71;0.0008
apporté;17;0.0002
dix-huit;6;0.0001
orgueil;22;0.0002
tenais;19;0.0002
personne;210;0.0024
aura;64;0.0007
alla;23;0.0003
lu;8;0.0001
grâces;64;0.0007
leur;7;0.0001
amie;73;0.0008
était;1222;0.0137
venait;79;0.0009
répondais;12;0.0001
attachement;11;0.0001
renvoyer;9;0.0001
appartenait;7;0.0001
troisième;7;0.0001
meilleur;22;0.0002
manquerait;6;0.0001
vendre;10;0.0001
demanda;13;0.0001
croit;16;0.0002
prouver;10;0.0001
savaient;8;0.0001
hôte;6;0.0001
soin;40;0.0004
innocence;9;0.0001
espérer;25;0.0003
écrive;6;0.0001
ouvrait;6;0.0001
pardonner;9;0.0001
rendais;8;0.0001
plaira;30;0.0003
hommes;59;0.0007
bas;33;0.0004
venons;14;0.0002
regardent;10;0.0001
vont;14;0.0002
trouvé;26;0.0003
parut;51;0.0006
souhaiter;8;0.0001
dirent;6;0.0001
larmes;88;0.001
assure;20;0.0002
sincérité;6;0.0001
avons;47;0.0005
rendit;16;0.0002
levant;18;0.0002
charmante;8;0.0001
arriverait;7;0.0001
peindre;6;0.0001
curieux;10;0.0001
remettre;25;0.0003
genoux;44;0.0005
parla;14;0.0002
trouver;69;0.0008
douta;8;0.0001
parlais;16;0.0002
voici;98;0.0011
plu;11;0.0001
petits;27;0.0003
là;661;0.0074
mépris;12;0.0001
rends;19;0.0002
agréments;10;0.0001
voyait;39;0.0004
recommander;6;0.0001
menée;9;0.0001
demande;52;0.0006
imagination;11;0.0001
indisposée;13;0.0001
quittait;6;0.0001
sommes;55;0.0006
aille;10;0.0001
succès;10;0.0001
reçu;17;0.0002
profonde;6;0.0001
intéresser;11;0.0001
oh;51;0.0006
ecclésiastique;15;0.0002
criai;12;0.0001
compliments;11;0.0001
augure;11;0.0001
tirer;34;0.0004
tourière;23;0.0003
quelque;25;0.0003
suivi;8;0.0001
autrefois;12;0.0001
remercie;10;0.0001
conclure;6;0.0001
abord;87;0.001
sept;6;0.0001
semaines;17;0.0002
est;2246;0.0252
amant;34;0.0004
intrigue;6;0.0001
saurais;49;0.0006
tenez;22;0.0002
excuserez;7;0.0001
riche;40;0.0004
passai;12;0.0001
prennent;7;0.0001
avance;19;0.0002
voilà;271;0.003
réflexion;35;0.0004
prévenue;6;0.0001
sitôt;7;0.0001
fièvre;22;0.0002
tresle;44;0.0005
soyez;31;0.0003
obtenir;11;0.0001
rivale;10;0.0001
tendre;60;0.0007
déjà;136;0.0015
rang;15;0.0002
ajouta;123;0.0014
autres;148;0.0017
venu;23;0.0003
approcher;8;0.0001
demandait;23;0.0003
seigneur;27;0.0003
fâche;8;0.0001
rue;17;0.0002
village;14;0.0002
inutile;20;0.0002
convenable;10;0.0001
méchante;8;0.0001
marque;9;0.0001
silence;38;0.0004
maison;97;0.0011
moments;17;0.0002
mine;31;0.0003
veuve;25;0.0003
mains;40;0.0004
curiosité;16;0.0002
sortes;15;0.0002
sujet;36;0.0004
pardonnable;6;0.0001
voyez;97;0.0011
conclu;8;0.0001
amants;8;0.0001
sang;12;0.0001
fut;226;0.0025
considération;14;0.0002
mademoiselle;290;0.0033
partit;16;0.0002
changé;12;0.0001
consoler;12;0.0001
voyons;22;0.0002
amour;135;0.0015
ouvrit;14;0.0002
charger;9;0.0001
intentions;9;0.0001
hâter;7;0.0001
arrive;35;0.0004
regardaient;7;0.0001
attendait;22;0.0002
sont;182;0.002
repartis;25;0.0003
suivis;9;0.0001
grande;70;0.0008
amis;42;0.0005
surpris;9;0.0001
instances;7;0.0001
aventures;17;0.0002
saisie;7;0.0001
ménagement;6;0.0001
prendrais;6;0.0001
excusable;6;0.0001
engager;17;0.0002
fermier;10;0.0001
craint;10;0.0001
ailleurs;85;0.001
remède;9;0.0001
peines;8;0.0001
salua;11;0.0001
pressée;7;0.0001
inutilement;10;0.0001
glorieux;8;0.0001
finir;12;0.0001
onze;13;0.0001
oubliai;6;0.0001
inquiétudes;7;0.0001
sinon;12;0.0001
apparence;28;0.0003
demeure;22;0.0002
ferait;21;0.0002
êtes;226;0.0025
prendre;132;0.0015
intéresse;10;0.0001
inclination;24;0.0003
très;110;0.0012
si;108;0.0012
telle;25;0.0003
passa;19;0.0002
plutôt;29;0.0003
étonnée;20;0.0002
arrêter;19;0.0002
cris;7;0.0001
obligeante;7;0.0001
messe;6;0.0001
faisais;34;0.0004
faite;44;0.0005
nécessaires;7;0.0001
raisonnables;8;0.0001
crainte;19;0.0002
pénétré;7;0.0001
dommage;9;0.0001
jeter;33;0.0004
mienne;44;0.0005
paraître;30;0.0003
envoyé;14;0.0002
donc;304;0.0034
offrir;7;0.0001
avoue;28;0.0003
rougir;18;0.0002
voyage;15;0.0002
trompe;12;0.0001
avantageux;7;0.0001
brunon;33;0.0004
jetait;9;0.0001
rend;14;0.0002
extrémités;6;0.0001
discrétion;15;0.0002
avertis;13;0.0001
fatigue;6;0.0001
terre;42;0.0005
essuyer;10;0.0001
derniers;10;0.0001
défendre;8;0.0001
passait;14;0.0002
devoir;32;0.0004
fussent;6;0.0001
attendez;13;0.0001
nécessité;12;0.0001
consolation;24;0.0003
intérêts;6;0.0001
pensez;17;0.0002
verrons;11;0.0001
juge;11;0.0001
elle;240;0.0027
conta;6;0.0001
regretter;6;0.0001
contrat;10;0.0001
toujours;210;0.0024
intention;26;0.0003
tenait;42;0.0005
instants;12;0.0001
aujourd’hui;71;0.0008
trompez;10;0.0001
trois;92;0.001
tués;6;0.0001
douloureux;6;0.0001
où;15;0.0002
ressemble;6;0.0001
faisaient;16;0.0002
appartement;16;0.0002
bague;18;0.0002
viry;8;0.0001
reprocher;14;0.0002
pouvaient;9;0.0001
as;21;0.0002
lettres;12;0.0001
noble;15;0.0002
