mot;occurrence;frequence
surprise;8;0.0001
imprudence;6;0.0001
baiser;6;0.0001
fruits;8;0.0001
possibles;6;0.0001
huit;31;0.0005
boy;7;0.0001
canons;11;0.0002
rendu;10;0.0002
février;7;0.0001
mousse;14;0.0002
partout;44;0.0007
peur;27;0.0004
enfonçait;7;0.0001
murs;17;0.0003
qualités;10;0.0002
côtes;10;0.0002
mystérieux;21;0.0003
portes;7;0.0001
aperçoit;12;0.0002
parfums;6;0.0001
battu;8;0.0001
vint;16;0.0003
sérénité;6;0.0001
notes;16;0.0003
cause;38;0.0006
ouverture;14;0.0002
service;21;0.0003
construit;7;0.0001
davantage;7;0.0001
résultait;6;0.0001
confusément;12;0.0002
etc;11;0.0002
comprendre;6;0.0001
ordre;19;0.0003
anglais;32;0.0005
distinguer;6;0.0001
goulet;23;0.0004
ensemble;27;0.0004
situation;15;0.0002
double;24;0.0004
assise;10;0.0002
ténébreux;6;0.0001
invraisemblable;7;0.0001
lion;11;0.0002
paupières;6;0.0001
logique;9;0.0001
impossible;53;0.0009
angoisse;9;0.0001
pur;6;0.0001
sépulcre;8;0.0001
jamais;67;0.0011
saisons;6;0.0001
saillie;13;0.0002
premiers;11;0.0002
murmure;11;0.0002
espèce;47;0.0008
patte;7;0.0001
retour;11;0.0002
chance;6;0.0001
laissait;19;0.0003
perte;16;0.0003
arrivé;21;0.0003
manquait;11;0.0002
pois;6;0.0001
trop;66;0.0011
conséquent;8;0.0001
tragique;7;0.0001
sacs;7;0.0001
dimension;8;0.0001
bank;14;0.0002
fond;86;0.0014
profonds;6;0.0001
clous;25;0.0004
anxiété;8;0.0001
plateau;23;0.0004
risque;8;0.0001
huile;7;0.0001
humaine;20;0.0003
flot;83;0.0014
larges;14;0.0002
court;15;0.0002
monstrueux;7;0.0001
portée;9;0.0001
églises;9;0.0001
façon;23;0.0004
effroi;6;0.0001
admirable;13;0.0002
deuxième;27;0.0004
malheurs;7;0.0001
griffes;9;0.0001
être;255;0.0042
chargée;6;0.0001
touche;6;0.0001
route;23;0.0004
colonne;11;0.0002
laisser;17;0.0003
petit;89;0.0015
haut;86;0.0014
habits;6;0.0001
greffier;6;0.0001
change;7;0.0001
journée;20;0.0003
arriver;17;0.0003
spectrale;6;0.0001
sort;31;0.0005
vert;13;0.0002
tranquille;15;0.0002
lever;7;0.0001
croissant;6;0.0001
proche;8;0.0001
religion;16;0.0003
vinrent;7;0.0001
vive;7;0.0001
bordage;12;0.0002
oreille;19;0.0003
allons;6;0.0001
pensée;33;0.0005
agitation;6;0.0001
timonier;22;0.0004
cou;12;0.0002
exemple;19;0.0003
front;28;0.0005
nouvelle;14;0.0002
crois;13;0.0002
nuit;146;0.0024
tenaille;6;0.0001
aurore;10;0.0002
sert;7;0.0001
crut;6;0.0001
compose;6;0.0001
éclata;9;0.0001
hardi;13;0.0002
frais;10;0.0002
sait;83;0.0014
archipel;63;0.001
plaie;7;0.0001
révolution;14;0.0002
