mot;occurrence;frequence
capable;12;0.0003
ronger;9;0.0002
couaën;94;0.0024
douter;9;0.0002
semaine;42;0.0011
matériel;9;0.0002
rapport;16;0.0004
été;8;0.0002
affectueux;7;0.0002
alternative;6;0.0002
légère;6;0.0002
lune;17;0.0004
éternelle;9;0.0002
cendre;7;0.0002
porte;40;0.001
mariage;11;0.0003
servir;32;0.0008
plupart;14;0.0004
apparent;16;0.0004
brûler;11;0.0003
réussir;9;0.0002
récent;14;0.0004
interrompre;12;0.0003
résulter;7;0.0002
splendeur;6;0.0002
auxiliaire;6;0.0002
boire;9;0.0002
escalier;7;0.0002
varier;8;0.0002
événement;25;0.0006
citer;8;0.0002
avoir;260;0.0067
efforcer;6;0.0002
puissant;8;0.0002
rivalité;6;0.0002
genre;10;0.0003
création;6;0.0002
campagne;14;0.0004
aide;11;0.0003
relâche;10;0.0003
régner;12;0.0003
lasser;17;0.0004
avouer;11;0.0003
aurai;10;0.0003
moindre;27;0.0007
armée;12;0.0003
mystère;14;0.0004
parfum;11;0.0003
philosophe;14;0.0004
durer;16;0.0004
adoucir;6;0.0002
songer;28;0.0007
disparaître;12;0.0003
écrit;7;0.0002
millier;6;0.0002
poindre;25;0.0006
inquiet;11;0.0003
cacher;29;0.0007
haine;19;0.0005
nuance;11;0.0003
serviteur;6;0.0002
accent;15;0.0004
réel;21;0.0005
bruyère;21;0.0005
attitude;10;0.0003
bon;123;0.0032
attrer;17;0.0004
livre;31;0.0008
croiser;9;0.0002
vérité;30;0.0008
hiver;18;0.0005
monter;35;0.0009
minuit;7;0.0002
position;7;0.0002
péril;25;0.0006
entrée;14;0.0004
toucher;40;0.001
larme;42;0.0011
objet;45;0.0012
amitier;9;0.0002
conserver;7;0.0002
souffle;18;0.0005
ferme;21;0.0005
tante;12;0.0003
application;8;0.0002
jeunesse;69;0.0018
nécessairement;7;0.0002
périr;6;0.0002
public;7;0.0002
accueil;6;0.0002
titre;8;0.0002
excès;13;0.0003
moyen;22;0.0006
beauté;49;0.0013
seuil;17;0.0004
sortir;81;0.0021
retrancher;9;0.0002
droit;24;0.0006
multiplier;9;0.0002
apprécier;7;0.0002
étendre;18;0.0005
entrailles;6;0.0002
peuple;9;0.0002
minute;15;0.0004
abandon;16;0.0004
peut-être;66;0.0017
molle;6;0.0002
ambitieux;10;0.0003
désespéré;6;0.0002
gloire;16;0.0004
modeste;9;0.0002
ajouter;31;0.0008
cri;15;0.0004
voix;49;0.0013
ville;34;0.0009
précieux;11;0.0003
mépriser;6;0.0002
signe;28;0.0007
pratiquer;7;0.0002
hasard;36;0.0009
voiler;19;0.0005
crier;13;0.0003
errer;12;0.0003
accepter;18;0.0005
grâce;50;0.0013
sembler;69;0.0018
plein;31;0.0008
fardeau;7;0.0002
mélange;6;0.0002
reproche;8;0.0002
inexplicable;6;0.0002
retard;8;0.0002
port;9;0.0002
aveugle;15;0.0004
onde;6;0.0002
traverser;21;0.0005
positif;6;0.0002
cloche;8;0.0002
moitié;10;0.0003
sagesse;8;0.0002
détail;31;0.0008
embraser;8;0.0002
chasse;7;0.0002
inquiéter;8;0.0002
ressaisir;7;0.0002
absent;10;0.0003
lieue;10;0.0003
violent;15;0.0004
courant;15;0.0004
dévotion;7;0.0002
dérouler;8;0.0002
nouveau;72;0.0019
sacrement;7;0.0002
chanter;8;0.0002
table;12;0.0003
écueil;8;0.0002
moment;196;0.0051
dire;103;0.0027
quinzaine;8;0.0002
confiante;6;0.0002
actif;18;0.0005
magique;8;0.0002
contraire;33;0.0009
attendrir;10;0.0003
plate;6;0.0002
saluer;13;0.0003
voulai;8;0.0002
forêt;13;0.0003
assister;15;0.0004
