mot;occurrence;frequence
habiller;8;0.0008
dimanche;8;0.0008
visage;21;0.0021
prier;8;0.0008
posséder;6;0.0006
cap;13;0.0013
écume;15;0.0015
descendre;15;0.0015
désespoir;13;0.0013
morceau;16;0.0016
jeune;92;0.0091
place;23;0.0023
changer;13;0.0013
confondre;10;0.001
mer;71;0.007
entendre;41;0.004
soie;13;0.0013
ell;10;0.001
second;8;0.0008
vie;63;0.0062
oeil;70;0.0069
relever;18;0.0018
