mot;occurrence;frequence
jouer;22;0.0009
béquille;6;0.0002
vou;13;0.0005
devoir;76;0.0031
estomac;18;0.0007
joyeux;6;0.0002
marche;23;0.0009
intention;11;0.0004
aujourd’hui;28;0.0011
douloureux;9;0.0004
musicien;7;0.0003
fenêtre;19;0.0008
affoler;6;0.0002
horizon;13;0.0005
découvrir;24;0.001
cheval;17;0.0007
brave;9;0.0004
sortit;6;0.0002
vivement;9;0.0004
capable;7;0.0003
douter;7;0.0003
été;8;0.0003
semaine;13;0.0005
lune;20;0.0008
porte;55;0.0022
mariage;26;0.0011
servir;23;0.0009
réussir;12;0.0005
brûler;9;0.0004
boire;30;0.0012
événement;8;0.0003
avoir;144;0.0059
puissant;9;0.0004
somme;6;0.0002
admirablement;6;0.0002
disparaître;19;0.0008
parfum;8;0.0003
bouleverser;6;0.0002
compliment;9;0.0004
torturer;6;0.0002
songer;46;0.0019
chagrin;14;0.0006
poindre;49;0.002
cacher;30;0.0012
inquiet;16;0.0007
attitude;9;0.0004
bon;69;0.0028
livre;7;0.0003
limagne;12;0.0005
hiver;8;0.0003
monter;39;0.0016
frémissant;6;0.0002
murmurant;7;0.0003
entrée;10;0.0004
toucher;26;0.0011
larme;21;0.0009
objet;9;0.0004
conserver;6;0.0002
souffle;9;0.0004
couler;12;0.0005
homm;7;0.0003
rose;15;0.0006
public;21;0.0009
duc;7;0.0003
titre;6;0.0002
répétant;6;0.0002
ingénieur;14;0.0006
moyen;28;0.0011
droit;13;0.0005
sortir;37;0.0015
étendre;23;0.0009
peuple;12;0.0005
minute;36;0.0015
peut-être;23;0.0009
dos;11;0.0004
chent;10;0.0004
pièce;20;0.0008
ajouter;10;0.0004
cri;14;0.0006
voix;83;0.0034
ville;21;0.0009
signe;7;0.0003
étreindre;6;0.0002
voiler;8;0.0003
repas;13;0.0005
crier;45;0.0018
accepter;12;0.0005
opéra;6;0.0002
grâce;12;0.0005
sembler;54;0.0022
sol;16;0.0007
plein;34;0.0014
reproche;6;0.0002
traverser;13;0.0005
cloche;9;0.0004
moitié;7;0.0003
garçon;30;0.0012
conter;14;0.0006
détail;9;0.0004
attend;6;0.0002
discuter;9;0.0004
violent;10;0.0004
courant;8;0.0003
fumer;6;0.0002
nouveau;49;0.002
travailler;7;0.0003
mètre;8;0.0003
oriol;80;0.0033
table;37;0.0015
moment;44;0.0018
dire;122;0.005
jambe;37;0.0015
constater;8;0.0003
chaude;12;0.0005
saluer;20;0.0008
assister;6;0.0002
reconnaître;15;0.0006
tact;8;0.0003
éveiller;13;0.0005
salle;24;0.001
attention;18;0.0007
chien;15;0.0006
animal;8;0.0003
parfaire;7;0.0003
couvrir;11;0.0004
demain;16;0.0007
besoin;26;0.0011
noyer;6;0.0002
visite;11;0.0004
entraîner;11;0.0004
employer;7;0.0003
partir;42;0.0017
promettre;15;0.0006
café;13;0.0005
frémir;8;0.0003
éclairer;10;0.0004
état;6;0.0002
animer;7;0.0003
froid;14;0.0006
ciel;27;0.0011
jaloux;9;0.0004
confiance;15;0.0006
empêcher;6;0.0002
noir;25;0.001
goûter;11;0.0004
papier;19;0.0008
beaucoup;45;0.0018
pareil;16;0.0007
loin;35;0.0014
désirer;21;0.0009
sage;9;0.0004
douleur;12;0.0005
beau-frère;26;0.0011
chère;6;0.0002
trembler;8;0.0003
bête;30;0.0012
mettre;105;0.0043
stupéfait;6;0.0002
cuisse;6;0.0002
vigne;25;0.001
ombre;16;0.0007
fatiguer;8;0.0003
colère;16;0.0007
frisson;10;0.0004
partie;24;0.001
murmurer;55;0.0022
gravité;6;0.0002
doucement;22;0.0009
calmer;9;0.0004
mur;13;0.0005
milieu;32;0.0013
parti;6;0.0002
étrange;13;0.0005
naïf;9;0.0004
lac;8;0.0003
lot;6;0.0002
musique;12;0.0005
flotter;6;0.0002
dominer;9;0.0004
stupéfaire;6;0.0002
préférer;10;0.0004
terminer;8;0.0003
démarche;8;0.0003
blond;7;0.0003
répondit;26;0.0011
sourire;40;0.0016
conquérir;8;0.0003
nerveux;9;0.0004
valoir;24;0.001
chéri;12;0.0005
libre;9;0.0004
éprouver;7;0.0003
humain;11;0.0004
tôt;8;0.0003
gendre;11;0.0004
haleine;6;0.0002
parfaitement;6;0.0002
charmer;7;0.0003
fût;10;0.0004
malice;6;0.0002
hôtel;59;0.0024
dur;16;0.0007
haleter;7;0.0003
ferai;6;0.0002
faire;268;0.011
travers;24;0.001
mère;17;0.0007
médecine;9;0.0004
plaisir;22;0.0009
aller;134;0.0055
excellent;10;0.0004
bouche;35;0.0014
irriter;8;0.0003
ressembler;14;0.0006
acteur;14;0.0006
garde;10;0.0004
sombre;7;0.0003
préparer;14;0.0006
régler;6;0.0002
mêler;13;0.0005
bain;53;0.0022
manger;22;0.0009
deviner;19;0.0008
station;27;0.0011
ruine;7;0.0003
taille;13;0.0005
remarquer;15;0.0006
geste;19;0.0008
fin;24;0.001
constituer;7;0.0003
fixer;8;0.0003
allonger;11;0.0004
chose;128;0.0052
recherche;8;0.0003
secret;15;0.0006
émotion;22;0.0009
rivière;9;0.0004
âm;15;0.0006
venir;161;0.0066
sentit;7;0.0003
bourgeois;6;0.0002
bonjour;6;0.0002
inconnu;13;0.0005
instrument;9;0.0004
goût;15;0.0006
artiste;9;0.0004
utile;7;0.0003
jolie;11;0.0004
champ;9;0.0004
accompagner;16;0.0007
pied;62;0.0025
pleine;19;0.0008
ruisseau;19;0.0008
pencher;13;0.0005
non;94;0.0038
rire;50;0.002
causer;49;0.002
chair;20;0.0008
poche;7;0.0003
marcher;42;0.0017
pratique;10;0.0004
perdre;31;0.0013
m;84;0.0034
conseil;21;0.0009
envoler;7;0.0003
bout;42;0.0017
étonner;14;0.0006
vraiment;13;0.0005
rival;6;0.0002
vit;6;0.0002
prudent;7;0.0003
lettre;12;0.0005
appeler;35;0.0014
aventure;6;0.0002
