mot;occurrence;frequence
trouble;12;0.0008
coucher;8;0.0005
superbe;8;0.0005
blanc;57;0.0036
immobile;16;0.001
tâcher;10;0.0006
matin;25;0.0016
doré;11;0.0007
poser;15;0.0009
amener;11;0.0007
misérable;9;0.0006
garder;21;0.0013
demi;8;0.0005
honteux;8;0.0005
ouvrir;24;0.0015
regarder;41;0.0026
populaire;6;0.0004
écrire;14;0.0009
hauteur;6;0.0004
détacher;16;0.001
savoir;34;0.0021
oser;9;0.0006
feu;17;0.0011
san-agostino;8;0.0005
donner;66;0.0042
donne;12;0.0008
monde;54;0.0034
lampe;6;0.0004
cours;6;0.0004
parler;29;0.0018
heure;76;0.0048
dame;13;0.0008
attendre;26;0.0016
amoureux;9;0.0006
travail;15;0.0009
cheveux;7;0.0004
rencontrer;10;0.0006
infini;10;0.0006
pénible;7;0.0004
long;56;0.0035
audience;8;0.0005
retomber;7;0.0004
français;13;0.0008
cadavre;8;0.0005
fermer;11;0.0007
panier;6;0.0004
vieillard;6;0.0004
élever;14;0.0009
société;14;0.0009
plat;7;0.0004
plaine;6;0.0004
père;41;0.0026
enfant;173;0.0109
cuivre;7;0.0004
occuper;7;0.0004
jour;135;0.0085
âne;6;0.0004
tour;6;0.0004
croire;29;0.0018
ligne;18;0.0011
honorine;26;0.0016
génie;6;0.0004
décor;9;0.0006
obéir;7;0.0004
répandre;13;0.0008
autour;31;0.002
côté;39;0.0025
haute;14;0.0009
tremblant;6;0.0004
joue;9;0.0006
pitier;6;0.0004
mort;49;0.0031
percer;6;0.0004
écouter;26;0.0016
tourner;9;0.0006
tableau;14;0.0009
vague;15;0.0009
étude;11;0.0007
chapelle;17;0.0011
cesser;8;0.0005
signora;6;0.0004
grave;9;0.0006
miracle;14;0.0009
enfance;10;0.0006
tristesse;15;0.0009
dureté;9;0.0006
bleu;33;0.0021
tendresse;12;0.0008
herbe;11;0.0007
basilique;6;0.0004
vivant;12;0.0008
présent;13;0.0008
fit;8;0.0005
autrefoi;10;0.0006
confesseur;17;0.0011
robe;22;0.0014
caractère;6;0.0004
fois;35;0.0022
parisien;8;0.0005
sens;16;0.001
rideau;7;0.0004
tomber;46;0.0029
misère;9;0.0006
moine;7;0.0004
cierge;17;0.0011
mari;8;0.0005
balcon;6;0.0004
solitude;13;0.0008
regard;32;0.002
entourer;9;0.0006
penser;30;0.0019
prière;22;0.0014
chercher;33;0.0021
laissa;7;0.0004
conduire;7;0.0004
antique;22;0.0014
portrait;6;0.0004
lire;25;0.0016
habiller;12;0.0008
dimanche;9;0.0006
attirer;8;0.0005
visage;27;0.0017
prêtre;26;0.0016
prier;9;0.0006
posséder;10;0.0006
voûte;13;0.0008
abandonner;11;0.0007
sûr;8;0.0005
descendre;20;0.0013
délicat;13;0.0008
désespoir;7;0.0004
morceau;24;0.0015
enlever;10;0.0006
chêne;6;0.0004
compter;8;0.0005
jeune;29;0.0018
place;59;0.0037
changer;11;0.0007
glisser;15;0.0009
entendre;40;0.0025
soie;12;0.0008
part;10;0.0006
intime;9;0.0006
second;9;0.0006
franc;7;0.0004
effort;14;0.0009
vie;73;0.0046
péché;7;0.0004
relever;10;0.0006
oeil;77;0.0048
